station,lat,lon,n_years,years
02382099999,62.65,18.1,6,2015;2016;2017;2018;2019;2020
02403099999,58.7,13.1166666,6,2015;2016;2017;2018;2019;2020
02407099999,60.6833333,13.7,6,2015;2016;2017;2018;2019;2020
02408099999,59.2166666,12.0833333,6,2015;2016;2017;2018;2019;2020
02411099999,59.675856,12.639442,6,2015;2016;2017;2018;2019;2020
02413099999,60.75,12.7666666,2,2015;2016
02417099999,58.75,13.15,6,2015;2016;2017;2018;2019;2020
02418099999,59.444714,13.337361,6,2015;2016;2017;2018;2019;2020
02423099999,59.8666666,13.1166666,6,2015;2016;2017;2018;2019;2020
02426099999,60.15,13.8,6,2015;2016;2017;2018;2019;2020
02428399999,59.223733,15.037956,6,2015;2016;2017;2018;2019;2020
02428499999,60.957908,14.511383,6,2015;2016;2017;2018;2019;2020
02428599999,60.157622,12.991269,6,2015;2016;2017;2018;2019;2020
02429099999,59.6666666,14.1833333,6,2015;2016;2017;2018;2019;2020
02431099999,59.8666666,15.25,6,2015;2016;2017;2018;2019;2020
02432099999,59.2333333,15.05,6,2015;2016;2017;2018;2019;2020
02435099999,60.422017,15.515211,6,2015;2016;2017;2018;2019;2020
02440099999,60.9666666,16.4333333,6,2015;2016;2017;2018;2019;2020
02441099999,60.9666666,14.5,6,2015;2016;2017;2018;2019;2020
02443099999,59.65,17.1166666,6,2015;2016;2017;2018;2019;2020
02446099999,59.589444,16.633611,6,2015;2016;2017;2018;2019;2020
02449099999,59.3833333,16.45,6,2015;2016;2017;2018;2019;2020
02450099999,60.7333333,17.5666666,6,2015;2016;2017;2018;2019;2020
02452099999,59.3,14.9,6,2015;2016;2017;2018;2019;2020
02453099999,60.7166666,17.1666666,6,2015;2016;2017;2018;2019;2020
02456099999,60.2333333,17.9,6,2015;2016;2017;2018;2019;2020
02458099999,59.897328,17.588581,6,2015;2016;2017;2018;2019;2020
02460099999,59.651944,17.918611,6,2015;2016;2017;2018;2019;2020
02462099999,59.8666666,17.6333333,5,2015;2016;2017;2018;2019
02464099999,59.354372,17.94165,6,2015;2016;2017;2018;2019;2020
02468099999,60.3833333,15.1333333,6,2015;2016;2017;2018;2019;2020
02469099999,59.1833333,17.9166667,6,2015;2016;2017;2018;2019;2020
02472099999,60.1166666,15.1166666,2,2015;2016
02476099999,59.05,16.4,6,2015;2016;2017;2018;2019;2020
02481099999,59.9166666,16.6833333,6,2015;2016;2017;2018;2019;2020
02482099999,60.2666666,16.9833333,6,2015;2016;2017;2018;2019;2020
02484099999,59.35,18.0666666,6,2015;2016;2017;2018;2019;2020
02485099999,59.35,18.0666666,5,2015;2016;2017;2018;2019
02485399999,58.788636,16.912189,6,2015;2016;2017;2018;2019;2020
02486099999,59.3666666,17.5166666,6,2015;2016;2017;2018;2019;2020
02487099999,59.35,18.7333333,6,2015;2016;2017;2018;2019;2020
02488099999,60.5333333,18.3833333,6,2015;2016;2017;2018;2019;2020
02489099999,59.0666666,18.1166666,6,2015;2016;2017;2018;2019;2020
02490099999,59.8333333,18.6333333,6,2015;2016;2017;2018;2019;2020
02493099999,59.75,19.4166666,6,2015;2016;2017;2018;2019;2020
02496099999,59.45,19.5,6,2015;2016;2017;2018;2019;2020
02498099999,59.45,19.5,6,2015;2016;2017;2018;2019;2020
02500099999,58.9,11.0,6,2015;2016;2017;2018;2019;2020
02501099999,58.5833333,11.0666666,6,2015;2016;2017;2018;2019;2020
02505099999,58.1,11.3333333,6,2015;2016;2017;2018;2019;2020
02507099999,58.6666666,11.4166666,2,2015;2016
02510399999,58.318056,12.345,6,2015;2016;2017;2018;2019;2020
02512099999,57.774722,11.870372,3,2015;2016;2017
02513099999,57.7166666,12.0,6,2015;2016;2017;2018;2019;2020
02514099999,65.590278,19.281944,6,2015;2016;2017;2018;2019;2020
02515099999,58.2,12.15,2,2015;2016
02516099999,57.6333333,11.6166666,6,2015;2016;2017;2018;2019;2020
02518099999,57.3,11.9,6,2015;2016;2017;2018;2019;2020
02520099999,58.426445,12.714389,6,2015;2016;2017;2018;2019;2020
02521099999,58.6,12.4166666,2,2015;2016
02526099999,57.662836,12.279819,6,2015;2016;2017;2018;2019;2020
02535099999,58.4564,13.972672,6,2015;2016;2017;2018;2019;2020
02536099999,57.7833333,13.1666666,6,2015;2016;2017;2018;2019;2020
02536199999,57.717,13.083,5,2016;2017;2018;2019;2020
02538099999,57.4,13.533,5,2016;2017;2018;2019;2020
02539099999,57.1166666,12.7833333,6,2015;2016;2017;2018;2019;2020
02540099999,58.6,12.2,6,2015;2016;2017;2018;2019;2020
02542099999,58.3166666,13.0333333,6,2015;2016;2017;2018;2019;2020
02544099999,58.5166666,14.5166666,6,2015;2016;2017;2018;2019;2020
02545099999,58.5666666,14.5666666,6,2015;2016;2017;2018;2019;2020
02546099999,58.8833333,14.3833333,6,2015;2016;2017;2018;2019;2020
02548099999,58.1,14.4166666,6,2015;2016;2017;2018;2019;2020
02549099999,57.5,14.4666666,6,2015;2016;2017;2018;2019;2020
02550099999,57.757594,14.068731,6,2015;2016;2017;2018;2019;2020
02552099999,58.0666666,15.2333333,6,2015;2016;2017;2018;2019;2020
02553099999,58.0833333,13.7833333,2,2015;2016
02554099999,58.7166666,15.0333333,6,2015;2016;2017;2018;2019;2020
02556099999,57.292222,14.137222,6,2015;2016;2017;2018;2019;2020
02557099999,57.8833333,15.8666666,6,2015;2016;2017;2018;2019;2020
02558099999,58.6833333,16.3166666,6,2015;2016;2017;2018;2019;2020
02559099999,57.7,16.4666666,6,2015;2016;2017;2018;2019;2020
02561099999,58.65,15.4333333,6,2015;2016;2017;2018;2019;2020
02562099999,58.402278,15.525683,6,2015;2016;2017;2018;2019;2020
02562599999,58.40615,15.680508,6,2015;2016;2017;2018;2019;2020
02563099999,58.25,17.0166666,6,2015;2016;2017;2018;2019;2020
02563599999,56.2833333,12.8333333,6,2015;2016;2017;2018;2019;2020
02565099999,57.525833,15.823333,6,2015;2016;2017;2018;2019;2020
02566099999,57.4,15.8166666,1,2015
02567099999,58.75,17.8666666,6,2015;2016;2017;2018;2019;2020
02570099999,58.617,16.117,1,2015
02571099999,58.586253,16.250622,6,2015;2016;2017;2018;2019;2020
02574099999,58.5833333,16.15,6,2015;2016;2017;2018;2019;2020
02575099999,57.3666666,17.1,6,2015;2016;2017;2018;2019;2020
02580099999,58.967,18.45,1,2016
02587099999,57.9166666,18.95,6,2015;2016;2017;2018;2019;2020
02589099999,58.4,19.2,6,2015;2016;2017;2018;2019;2020
02590099999,57.662797,18.346211,6,2015;2016;2017;2018;2019;2020
02591099999,57.65,18.35,5,2016;2017;2018;2019;2020
02593199999,57.433,18.15,3,2016;2017;2018
02595099999,57.55,18.4333333,2,2015;2016
02598099999,57.4333333,18.9833333,6,2015;2016;2017;2018;2019;2020
02602099999,56.4,12.95,2,2015;2016
02603099999,56.8666666,12.6666666,6,2015;2016;2017;2018;2019;2020
02604099999,56.691128,12.820211,6,2015;2016;2017;2018;2019;2020
02605099999,56.45,12.55,6,2015;2016;2017;2018;2019;2020
02609099999,55.4666666,13.6666666,2,2015;2016
02611099999,56.0333333,12.7666666,6,2015;2016;2017;2018;2019;2020
02615099999,55.3833333,12.8166666,6,2015;2016;2017;2018;2019;2020
02616099999,55.3833333,12.8166666,6,2015;2016;2017;2018;2019;2020
02618099999,56.95,13.0666666,6,2015;2016;2017;2018;2019;2020
02622099999,56.85,13.8833333,6,2015;2016;2017;2018;2019;2020
02623099999,55.8666666,13.6666666,6,2015;2016;2017;2018;2019;2020
02624199999,56.433,13.6,5,2016;2017;2018;2019;2020
02625099999,55.4833333,14.3166666,6,2015;2016;2017;2018;2019;2020
02626099999,56.367,13.95,5,2016;2017;2018;2019;2020
02628099999,56.0166666,14.85,6,2015;2016;2017;2018;2019;2020
02629099999,56.2833333,13.9333333,6,2015;2016;2017;2018;2019;2020
02629199999,55.967,13.85,5,2016;2017;2018;2019;2020
02632099999,55.95,15.7,6,2015;2016;2017;2018;2019;2020
02633099999,55.7166666,13.2166666,5,2016;2017;2018;2019;2020
02635099999,55.5666666,13.0666666,6,2015;2016;2017;2018;2019;2020
02636099999,55.530193,13.371639,6,2015;2016;2017;2018;2019;2020
02641099999,56.929144,14.727994,6,2015;2016;2017;2018;2019;2020
02644099999,56.2,16.4,6,2015;2016;2017;2018;2019;2020
02646099999,56.6666666,16.4666666,2,2015;2016
02648099999,56.85,14.8333333,6,2015;2016;2017;2018;2019;2020
02651099999,55.921686,14.085536,6,2015;2016;2017;2018;2019;2020
02652099999,56.0166666,14.1,2,2015;2016
02653199999,55.983,14.3,5,2016;2017;2018;2019;2020
02661099999,56.8333333,15.4666666,6,2015;2016;2017;2018;2019;2020
02664099999,56.266667,15.265,6,2015;2016;2017;2018;2019;2020
02667099999,56.15,15.5833333,6,2015;2016;2017;2018;2019;2020
02670099999,56.6833333,16.3,6,2015;2016;2017;2018;2019;2020
02672099999,56.685531,16.287578,6,2015;2016;2017;2018;2019;2020
02679099999,56.9166666,18.15,6,2015;2016;2017;2018;2019;2020
02701099999,69.05,20.85,6,2015;2016;2017;2018;2019;2020
02702099999,69.1333333,27.2666666,6,2015;2016;2017;2018;2019;2020
02703099999,60.2,24.7333333,1,2015
02704099999,61.1166666,24.3166666,6,2015;2016;2017;2018;2019;2020
02705099999,67.0166666,27.2166666,6,2015;2016;2017;2018;2019;2020
02706099999,60.25,24.05,6,2015;2016;2017;2018;2019;2020
02708099999,62.1833333,22.8,6,2015;2016;2017;2018;2019;2020
02710099999,62.9166666,26.4166666,6,2015;2016;2017;2018;2019;2020
02713099999,61.2166666,25.1333333,6,2015;2016;2017;2018;2019;2020
02714099999,64.5,26.4402778,6,2015;2016;2017;2018;2019;2020
02717099999,68.1666666,25.7666666,6,2015;2016;2017;2018;2019;2020
02718099999,61.5166666,28.1833333,6,2015;2016;2017;2018;2019;2020
02719099999,67.8166666,27.75,6,2015;2016;2017;2018;2019;2020
02720099999,67.701022,24.84685,6,2015;2016;2017;2018;2019;2020
02721099999,63.95,22.85,6,2015;2016;2017;2018;2019;2020
02722099999,68.4166666,27.4166666,6,2015;2016;2017;2018;2019;2020
02723099999,67.7833333,24.85,2,2015;2016
02724099999,60.1166666,20.3,6,2015;2016;2017;2018;2019;2020
02725099999,63.45,24.45,6,2015;2016;2017;2018;2019;2020
02726099999,68.6,23.5833333,6,2015;2016;2017;2018;2019;2020
02727099999,61.2666666,25.5166666,6,2015;2016;2017;2018;2019;2020
02732099999,62.8,27.9,6,2015;2016;2017;2018;2019;2020
02733099999,61.0333333,28.5666666,6,2015;2016;2017;2018;2019;2020
02734099999,61.45,29.4666666,6,2015;2016;2017;2018;2019;2020
02735099999,62.3333333,23.55,6,2015;2016;2017;2018;2019;2020
02736099999,61.9,27.8833333,6,2015;2016;2017;2018;2019;2020
02737099999,63.8166666,24.1666666,6,2015;2016;2017;2018;2019;2020
02738099999,63.7333333,25.7,6,2015;2016;2017;2018;2019;2020
02739099999,64.1166666,28.3333333,6,2015;2016;2017;2018;2019;2020
02741099999,60.1833333,19.9833333,6,2015;2016;2017;2018;2019;2020
02743099999,59.8666666,22.2,6,2015;2016;2017;2018;2019;2020
02744099999,61.5,23.7666666,6,2015;2016;2017;2018;2019;2020
02745099999,67.1666666,29.1833333,6,2015;2016;2017;2018;2019;2020
02746099999,59.8166666,22.9166666,6,2015;2016;2017;2018;2019;2020
02747099999,60.3833333,22.1,6,2015;2016;2017;2018;2019;2020
02748099999,62.171111,27.868611,2,2015;2016
02750099999,59.85,23.25,6,2015;2016;2017;2018;2019;2020
02751099999,61.6333333,21.3833333,6,2015;2016;2017;2018;2019;2020
02752099999,62.2,21.1666666,6,2015;2016;2017;2018;2019;2020
02753099999,61.8333333,22.4666666,6,2015;2016;2017;2018;2019;2020
02754099999,61.0,24.5,6,2015;2016;2017;2018;2019;2020
02755099999,64.05,24.7166666,6,2015;2016;2017;2018;2019;2020
02756099999,60.3666666,23.1166666,6,2015;2016;2017;2018;2019;2020
02757099999,59.8166666,23.5833333,6,2015;2016;2017;2018;2019;2020
02758099999,60.4166666,24.4,6,2015;2016;2017;2018;2019;2020
02759099999,60.4,25.6,6,2015;2016;2017;2018;2019;2020
02760099999,66.1666666,29.1333333,6,2015;2016;2017;2018;2019;2020
02761099999,61.15,21.3,6,2015;2016;2017;2018;2019;2020
02763099999,61.4666666,23.75,6,2015;2016;2017;2018;2019;2020
02764099999,68.0,24.2166666,6,2015;2016;2017;2018;2019;2020
02765099999,61.7,25.5,6,2015;2016;2017;2018;2019;2020
02766099999,63.15,31.05,6,2015;2016;2017;2018;2019;2020
02767099999,61.05,25.05,6,2015;2016;2017;2018;2019;2020
02768099999,61.2,26.05,6,2015;2016;2017;2018;2019;2020
02769099999,62.4166666,22.1833333,6,2015;2016;2017;2018;2019;2020
02770099999,61.85,24.2833333,6,2015;2016;2017;2018;2019;2020
02771099999,61.8833333,26.1,6,2015;2016;2017;2018;2019;2020
02772099999,62.0666666,28.5666666,6,2015;2016;2017;2018;2019;2020
02773099999,60.45,22.1833333,6,2015;2016;2017;2018;2019;2020
02777099999,60.4666666,23.65,6,2015;2016;2017;2018;2019;2020
02778099999,61.8,29.3166666,6,2015;2016;2017;2018;2019;2020
02780099999,62.9333333,21.1833333,6,2015;2016;2017;2018;2019;2020
02781099999,62.9833333,20.7333333,6,2015;2016;2017;2018;2019;2020
02787099999,63.0833333,24.2666666,6,2015;2016;2017;2018;2019;2020
02788099999,63.15,27.3166666,6,2015;2016;2017;2018;2019;2020
02789099999,63.3833333,28.6666666,6,2015;2016;2017;2018;2019;2020
02790099999,60.25,20.75,6,2015;2016;2017;2018;2019;2020
02791099999,63.2333333,29.2333333,6,2015;2016;2017;2018;2019;2020
02793099999,62.55,29.6666666,6,2015;2016;2017;2018;2019;2020
02794099999,59.9166666,24.35,6,2015;2016;2017;2018;2019;2020
02795099999,60.1,24.9833333,6,2015;2016;2017;2018;2019;2020
02796099999,63.3166666,30.05,6,2015;2016;2017;2018;2019;2020
02797099999,64.15,25.4166666,6,2015;2016;2017;2018;2019;2020
02798099999,63.6666666,28.8333333,6,2015;2016;2017;2018;2019;2020
02799099999,64.3,30.1666666,6,2015;2016;2017;2018;2019;2020
02800099999,64.6166666,23.9,6,2015;2016;2017;2018;2019;2020
02801099999,69.05,20.7833333,6,2015;2016;2017;2018;2019;2020
02803099999,64.6833333,25.0833333,6,2015;2016;2017;2018;2019;2020
02804099999,65.5833333,28.2166666,6,2015;2016;2017;2018;2019;2020
02805099999,69.75,27.0,6,2015;2016;2017;2018;2019;2020
02807099999,68.607269,27.405328,6,2015;2016;2017;2018;2019;2020
02807599999,68.362586,23.424322,6,2015;2016;2017;2018;2019;2020
02811099999,66.3666666,29.3166666,6,2015;2016;2017;2018;2019;2020
02812099999,66.5333333,24.65,6,2015;2016;2017;2018;2019;2020
02813099999,66.5833333,26.0166666,6,2015;2016;2017;2018;2019;2020
02814099999,66.7166666,27.1666666,6,2015;2016;2017;2018;2019;2020
02815099999,67.2833333,28.1833333,6,2015;2016;2017;2018;2019;2020
02816099999,68.0833333,27.1833333,6,2015;2016;2017;2018;2019;2020
02817099999,68.4333333,27.45,6,2015;2016;2017;2018;2019;2020
02818099999,68.4833333,28.3,6,2015;2016;2017;2018;2019;2020
02819099999,67.75,29.6166666,6,2015;2016;2017;2018;2019;2020
02820099999,68.0666666,24.0333333,6,2015;2016;2017;2018;2019;2020
02821099999,67.9666666,24.1166666,6,2015;2016;2017;2018;2019;2020
02823099999,67.9666666,23.6833333,5,2015;2016;2017;2018;2019
02824099999,67.9833333,24.25,6,2015;2016;2017;2018;2019;2020
02825099999,70.0833333,27.9,6,2015;2016;2017;2018;2019;2020
02827099999,69.0666666,27.5,6,2015;2016;2017;2018;2019;2020
02828099999,60.3833333,22.55,6,2015;2016;2017;2018;2019;2020
02829099999,60.6,24.8,6,2015;2016;2017;2018;2019;2020
02830099999,60.7,26.8166666,6,2015;2016;2017;2018;2019;2020
02831099999,60.5333333,27.6666666,6,2015;2016;2017;2018;2019;2020
02832099999,62.2333333,30.35,6,2015;2016;2017;2018;2019;2020
02833099999,62.9333333,22.4833333,6,2015;2016;2017;2018;2019;2020
02834099999,63.8333333,27.2166666,6,2015;2016;2017;2018;2019;2020
02835099999,68.85,28.3,6,2015;2016;2017;2018;2019;2020
02836099999,67.395033,26.619133,6,2015;2016;2017;2018;2019;2020
02844099999,66.7666666,23.9666666,6,2015;2016;2017;2018;2019;2020
02845099999,66.564822,25.830411,6,2015;2016;2017;2018;2019;2020
02847099999,66.5,25.7166666,6,2015;2016;2017;2018;2019;2020
02849099999,66.8333333,28.6666666,6,2015;2016;2017;2018;2019;2020
02850099999,62.3166666,27.9,6,2015;2016;2017;2018;2019;2020
02851099999,64.9333333,25.3666666,6,2015;2016;2017;2018;2019;2020
02852099999,63.85,23.1166666,4,2015;2016;2017;2018
02857099999,68.9,25.7333333,6,2015;2016;2017;2018;2019;2020
02858099999,69.5833333,28.9,6,2015;2016;2017;2018;2019;2020
02859099999,64.6666666,28.05,6,2015;2016;2017;2018;2019;2020
02860099999,67.65,24.9,6,2015;2016;2017;2018;2019;2020
02862099999,65.6666666,24.5166666,6,2015;2016;2017;2018;2019;2020
02863099999,65.3833333,24.1,6,2015;2016;2017;2018;2019;2020
02864099999,65.781889,24.5991,6,2015;2016;2017;2018;2019;2020
02866099999,65.4166666,26.9666666,6,2015;2016;2017;2018;2019;2020
02868099999,66.1666666,29.15,6,2015;2016;2017;2018;2019;2020
02869099999,65.987575,29.239381,6,2015;2016;2017;2018;2019;2020
02872099999,64.6666666,24.4,6,2015;2016;2017;2018;2019;2020
02873099999,65.0333333,24.5666666,6,2015;2016;2017;2018;2019;2020
02874099999,65.0333333,24.8,6,2015;2016;2017;2018;2019;2020
02875099999,64.930061,25.354564,6,2015;2016;2017;2018;2019;2020
02876099999,65.0,25.4,6,2015;2016;2017;2018;2019;2020
02880099999,65.85,24.1666666,6,2015;2016;2017;2018;2019;2020
02881099999,65.9833333,26.3666666,6,2015;2016;2017;2018;2019;2020
02882099999,68.0,24.2333333,6,2015;2016;2017;2018;2019;2020
02883099999,64.2166666,27.75,6,2015;2016;2017;2018;2019;2020
02888099999,69.05,27.75,6,2015;2016;2017;2018;2019;2020
02889099999,64.9333333,28.75,6,2015;2016;2017;2018;2019;2020
02890099999,69.75,27.0166666,6,2015;2016;2017;2018;2019;2020
02897099999,64.285472,27.692414,6,2015;2016;2017;2018;2019;2020
02903099999,63.721172,23.143131,6,2015;2016;2017;2018;2019;2020
02906099999,60.1666666,22.75,6,2015;2016;2017;2018;2019;2020
02907099999,64.3333333,23.45,6,2015;2016;2017;2018;2019;2020
02910099999,63.4333333,21.0666666,6,2015;2016;2017;2018;2019;2020
02911099999,63.05065,21.762175,6,2015;2016;2017;2018;2019;2020
02913099999,63.127078,23.051442,6,2015;2016;2017;2018;2019;2020
02914099999,63.1166666,23.05,1,2015
02915099999,63.0833333,25.8666667,6,2015;2016;2017;2018;2019;2020
02917099999,63.00715,27.797756,6,2015;2016;2017;2018;2019;2020
02919099999,61.2,28.4666666,6,2015;2016;2017;2018;2019;2020
02920099999,63.75,22.5166666,6,2015;2016;2017;2018;2019;2020
02924099999,62.5333333,24.2166666,6,2015;2016;2017;2018;2019;2020
02924599999,62.692119,22.832328,6,2015;2016;2017;2018;2019;2020
02926099999,61.4833333,21.7833333,6,2015;2016;2017;2018;2019;2020
02927099999,62.5166666,24.8,6,2015;2016;2017;2018;2019;2020
02928099999,62.6,29.7166666,6,2015;2016;2017;2018;2019;2020
02929099999,62.662906,29.60755,6,2015;2016;2017;2018;2019;2020
02931099999,62.3333333,21.1833333,6,2015;2016;2017;2018;2019;2020
02934099999,60.1666666,24.95,1,2015
02935099999,62.399453,25.678253,6,2015;2016;2017;2018;2019;2020
02937099999,61.25,22.35,6,2015;2016;2017;2018;2019;2020
02939099999,62.7666666,30.9833333,6,2015;2016;2017;2018;2019;2020
02942099999,61.8333333,22.4666666,6,2015;2016;2017;2018;2019;2020
02943099999,61.5166666,23.75,6,2015;2016;2017;2018;2019;2020
02944099999,61.414147,23.604392,6,2015;2016;2017;2018;2019;2020
02945099999,61.85605,24.7866,6,2015;2016;2017;2018;2019;2020
02946099999,61.8666666,24.8166666,6,2015;2016;2017;2018;2019;2020
02947099999,61.6866,27.201794,6,2015;2016;2017;2018;2019;2020
02948099999,61.943064,28.945136,6,2015;2016;2017;2018;2019;2020
02949099999,60.65,23.8,6,2015;2016;2017;2018;2019;2020
02950099999,60.1166666,21.7,6,2015;2016;2017;2018;2019;2020
02952099999,61.461686,21.799983,6,2015;2016;2017;2018;2019;2020
02955099999,62.9,27.6333333,6,2015;2016;2017;2018;2019;2020
02956099999,60.8833333,26.9333333,6,2015;2016;2017;2018;2019;2020
02957099999,63.1,21.6394444,6,2015;2016;2017;2018;2019;2020
02958099999,61.044553,28.144397,6,2015;2016;2017;2018;2019;2020
02959099999,61.05,28.2166666,6,2015;2016;2017;2018;2019;2020
02963099999,60.8166666,23.5,6,2015;2016;2017;2018;2019;2020
02964099999,60.7166666,21.0333333,6,2015;2016;2017;2018;2019;2020
02965099999,60.9666666,25.6333333,5,2015;2016;2017;2018;2019
02966099999,60.896394,26.938353,6,2015;2016;2017;2018;2019;2020
02967099999,60.2833333,27.1833333,6,2015;2016;2017;2018;2019;2020
02970099999,60.122203,19.898156,6,2015;2016;2017;2018;2019;2020
02972099999,60.514142,22.262808,6,2015;2016;2017;2018;2019;2020
02974099999,60.317222,24.963333,6,2015;2016;2017;2018;2019;2020
02975099999,60.254558,25.042828,3,2015;2016;2017
02976099999,60.3833333,26.9666666,6,2015;2016;2017;2018;2019;2020
02978099999,60.1833333,24.95,6,2015;2016;2017;2018;2019;2020
02979099999,59.5,20.35,6,2015;2016;2017;2018;2019;2020
02980099999,59.9666666,19.95,6,2015;2016;2017;2018;2019;2020
02981099999,59.7833333,21.3666666,6,2015;2016;2017;2018;2019;2020
02982099999,59.7666666,22.95,6,2015;2016;2017;2018;2019;2020
02983099999,60.5166666,24.65,6,2015;2016;2017;2018;2019;2020
02984099999,59.9333333,24.0166666,6,2015;2016;2017;2018;2019;2020
02985199999,60.1833333,24.7833333,6,2015;2016;2017;2018;2019;2020
02987099999,59.9833333,25.6,6,2015;2016;2017;2018;2019;2020
02989099999,59.95,24.9333333,6,2015;2016;2017;2018;2019;2020
02991099999,60.2,25.6333333,6,2015;2016;2017;2018;2019;2020
02992099999,60.2833333,26.45,6,2015;2016;2017;2018;2019;2020
02993099999,60.3,19.1333333,6,2015;2016;2017;2018;2019;2020
02998099999,60.2,24.9666666,6,2015;2016;2017;2018;2019;2020
03002099999,60.75,-0.85,6,2015;2016;2017;2018;2019;2020
03003099999,59.878889,-1.295556,6,2015;2016;2017;2018;2019;2020
03005099999,60.1333333,-1.1833333,6,2015;2016;2017;2018;2019;2020
03006099999,60.45,-1.2666667,1,2016
03006499999,60.432778,-1.296111,6,2015;2016;2017;2018;2019;2020
03008099999,59.5333333,-1.6333333,6,2015;2016;2017;2018;2019;2020
03010099999,59.0833333,-4.4,5,2015;2016;2017;2018;2019
03014099999,60.1166666,-2.0666666,2,2015;2016
03017099999,58.957778,-2.905,6,2015;2016;2017;2018;2019;2020
03018099999,53.581575,-3.055522,6,2015;2016;2017;2018;2019;2020
03022099999,57.481111,-7.362778,6,2015;2016;2017;2018;2019;2020
