station,lat,lon,n_years_ok,total_hours,common_hours,has_valid_month_1pt_fixed12,has_valid_month_2pt_fixed_00_12,has_valid_month_1pt_daily_mean,has_valid_month_2pt_dynamic,has_valid_month_baseline,has_valid_month_scaled
02307099999,61.8833333,12.85,6,51220,50252,True,True,True,True,True,True
02308099999,62.45,12.6666666,6,50975,50092,True,True,True,True,True,True
02311099999,61.15,13.1166666,2,9007,8751,True,True,True,True,True,True
02317099999,62.1,13.6166666,6,51471,50491,True,True,True,True,True,True
02318099999,61.167,13.017,2,2,0,False,False,False,False,False,False
02319099999,62.75,13.85,6,51167,50185,True,True,True,True,True,True
02321099999,61.25,14.0333333,6,51284,50191,True,True,True,True,True,True
02325099999,62.5,14.15,6,51138,50248,True,True,True,True,True,True
02327099999,62.05,14.4,6,51479,50494,True,True,True,True,True,True
02329099999,61.6666666,15.0,6,50980,50039,True,True,True,True,True,True
02331099999,62.75,15.0833333,6,51040,50320,True,True,True,True,True,True
02337099999,62.2666666,15.6666666,2,11099,10869,True,True,True,True,True,True
02338099999,61.3666666,15.7166666,6,49383,48728,True,True,True,True,True,True
02343099999,62.5,16.2833333,6,49865,48379,True,True,True,True,True,True
02347099999,61.8333333,16.55,6,50812,49970,True,True,True,True,True,True
02349099999,62.7666666,16.7333333,2,11102,10881,True,True,True,True,True,True
02354099999,62.4333333,17.35,2,11092,10801,True,True,True,True,True,True
02355099999,61.7,17.5333333,6,52125,42828,True,True,True,True,True,True
02366099999,62.528125,17.443928,6,52443,52186,True,True,True,True,True,True
02368099999,62.2166666,17.75,6,51372,0,False,False,False,False,False,False
02382099999,62.65,18.1,6,51302,0,False,False,False,False,False,False
02403099999,58.7,13.1166666,6,51115,45977,True,True,True,True,True,True
02407099999,60.6833333,13.7,6,51685,50774,True,True,True,True,True,True
02408099999,59.2166666,12.0833333,6,50307,49465,True,True,True,True,True,True
02411099999,59.675856,12.639442,6,51479,50347,True,True,True,True,True,True
02413099999,60.75,12.7666666,2,10997,10681,True,True,True,True,True,True
02417099999,58.75,13.15,1,1,0,False,False,False,False,False,False
02418099999,59.444714,13.337361,6,52278,51819,True,True,True,True,True,True
02423099999,59.8666666,13.1166666,6,51561,50718,True,True,True,True,True,True
02426099999,60.15,13.8,6,51248,50476,True,True,True,True,True,True
02428399999,59.223733,15.037956,6,51824,50632,True,True,True,True,True,True
02428499999,60.957908,14.511383,6,44999,44600,True,True,True,True,True,True
02428599999,60.157622,12.991269,6,48555,47786,True,True,True,True,True,True
02429099999,59.6666666,14.1833333,6,51068,50078,True,True,True,True,True,True
02431099999,59.8666666,15.25,6,51588,50873,True,True,True,True,True,True
02432099999,59.2333333,15.05,6,51358,50589,True,True,True,True,True,True
02435099999,60.422017,15.515211,6,51990,51603,True,True,True,True,True,True
02440099999,60.9666666,16.4333333,6,51731,50961,True,True,True,True,True,True
02441099999,60.9666666,14.5,6,50690,49785,True,True,True,True,True,True
02443099999,59.65,17.1166666,6,51232,50462,True,True,True,True,True,True
02446099999,59.589444,16.633611,6,52272,51807,True,True,True,True,True,True
02449099999,59.3833333,16.45,6,50748,49594,True,True,True,True,True,True
02450099999,60.7333333,17.5666666,6,49473,0,False,False,False,False,False,False
02452099999,59.3,14.9,6,51417,50432,True,True,True,True,True,True
02453099999,60.7166666,17.1666666,6,51407,50898,True,True,True,True,True,True
02456099999,60.2333333,17.9,6,52128,51319,True,True,True,True,True,True
02458099999,59.897328,17.588581,6,51962,51562,True,True,True,True,True,True
02460099999,59.651944,17.918611,6,52433,52211,True,True,True,True,True,True
02462099999,59.8666666,17.6333333,5,41656,40866,True,True,True,True,True,True
02464099999,59.354372,17.94165,6,52396,52068,True,True,True,True,True,True
02468099999,60.3833333,15.1333333,6,50654,49637,True,True,True,True,True,True
02469099999,59.1833333,17.9166667,6,52063,51284,True,True,True,True,True,True
02472099999,60.1166666,15.1166666,2,11137,10965,True,True,True,True,True,True
02476099999,59.05,16.4,6,50411,49474,True,True,True,True,True,True
02481099999,59.9166666,16.6833333,6,51433,50583,True,True,True,True,True,True
02482099999,60.2666666,16.9833333,6,50847,50048,True,True,True,True,True,True
02484099999,59.35,18.0666666,6,51663,51231,True,True,True,True,True,True
02485099999,59.35,18.0666666,5,5042,0,True,False,True,True,True,True
02485399999,58.788636,16.912189,6,52206,51685,True,True,True,True,True,True
02486099999,59.3666666,17.5166666,6,50135,49318,True,True,True,True,True,True
02487099999,59.35,18.7333333,6,50491,0,False,False,False,False,False,False
02488099999,60.5333333,18.3833333,6,50655,0,False,False,False,False,False,False
02489099999,59.0666666,18.1166666,6,49833,48882,True,True,True,True,True,True
02490099999,59.8333333,18.6333333,6,50228,49252,True,True,True,True,True,True
02493099999,59.75,19.4166666,6,50742,0,False,False,False,False,False,False
02496099999,59.45,19.5,6,8720,0,False,False,False,False,False,False
02498099999,59.45,19.5,6,45490,0,False,False,False,False,False,False
02500099999,58.9,11.0,6,51037,0,False,False,False,False,False,False
02501099999,58.5833333,11.0666666,6,51417,0,False,False,False,False,False,False
02505099999,58.1,11.3333333,6,51517,0,False,False,False,False,False,False
02507099999,58.6666666,11.4166666,2,8117,7908,True,True,True,True,True,True
02510399999,58.318056,12.345,6,33747,19799,True,True,True,True,True,True
02512099999,57.774722,11.870372,3,17508,17268,True,True,True,True,True,True
02513099999,57.7166666,12.0,6,50984,50199,True,True,True,True,True,True
02514099999,65.590278,19.281944,6,51285,41678,True,True,True,True,True,True
02515099999,58.2,12.15,2,8923,8449,True,True,True,True,True,True
02516099999,57.6333333,11.6166666,6,51318,0,False,False,False,False,False,False
02518099999,57.3,11.9,6,51554,0,False,False,False,False,False,False
02520099999,58.426445,12.714389,6,52348,52121,True,True,True,True,True,True
02521099999,58.6,12.4166666,2,9181,8677,True,True,True,True,True,True
02526099999,57.662836,12.279819,6,52442,52210,True,True,True,True,True,True
02535099999,58.4564,13.972672,6,51622,51184,True,True,True,True,True,True
02536099999,57.7833333,13.1666666,6,49101,48021,True,True,True,True,True,True
02536199999,57.717,13.083,5,1297,0,False,False,True,True,True,True
02539099999,57.1166666,12.7833333,6,50891,49877,True,True,True,True,True,True
02540099999,58.6,12.2,6,51049,49657,True,True,True,True,True,True
02542099999,58.3166666,13.0333333,6,51586,50596,True,True,True,True,True,True
02544099999,58.5166666,14.5166666,6,51288,46408,True,True,True,True,True,True
02545099999,58.5666666,14.5666666,6,50807,45494,True,True,True,True,True,True
02546099999,58.8833333,14.3833333,6,50016,48727,True,True,True,True,True,True
02548099999,58.1,14.4166666,6,50375,49545,True,True,True,True,True,True
02549099999,57.5,14.4666666,6,51212,50177,True,True,True,True,True,True
02550099999,57.757594,14.068731,6,52433,52215,True,True,True,True,True,True
02552099999,58.0666666,15.2333333,6,51125,49929,True,True,True,True,True,True
02553099999,58.0833333,13.7833333,2,8891,8721,True,True,True,True,True,True
02554099999,58.7166666,15.0333333,6,50432,48779,True,True,True,True,True,True
02556099999,57.292222,14.137222,6,50676,49777,True,True,True,True,True,True
02557099999,57.8833333,15.8666666,6,50497,49286,True,True,True,True,True,True
02558099999,58.6833333,16.3166666,6,51187,50235,True,True,True,True,True,True
02559099999,57.7,16.4666666,6,51311,50434,True,True,True,True,True,True
02561099999,58.65,15.4333333,6,51300,50129,True,True,True,True,True,True
02562099999,58.402278,15.525683,6,52212,51893,True,True,True,True,True,True
02562599999,58.40615,15.680508,6,52057,51493,True,True,True,True,True,True
02563099999,58.25,17.0166666,6,51026,0,False,False,False,False,False,False
02563599999,56.2833333,12.8333333,6,51962,51193,True,True,True,True,True,True
02565099999,57.525833,15.823333,6,51679,50601,True,True,True,True,True,True
02567099999,58.75,17.8666666,6,51286,0,False,False,False,False,False,False
02571099999,58.586253,16.250622,6,52167,51485,True,True,True,True,True,True
02574099999,58.5833333,16.15,6,51703,51158,True,True,True,True,True,True
02575099999,57.3666666,17.1,6,51509,0,False,False,False,False,False,False
02587099999,57.9166666,18.95,6,50887,41534,True,True,True,True,True,True
02589099999,58.4,19.2,6,51593,0,False,False,False,False,False,False
02590099999,57.662797,18.346211,6,52452,52248,True,True,True,True,True,True
02595099999,57.55,18.4333333,2,11130,10999,True,True,True,True,True,True
02598099999,57.4333333,18.9833333,6,42823,0,False,False,False,False,False,False
02602099999,56.4,12.95,2,9104,8900,True,True,True,True,True,True
02603099999,56.8666666,12.6666666,2,9299,9084,True,True,True,True,True,True
02604099999,56.691128,12.820211,6,52103,51179,True,True,True,True,True,True
02605099999,56.45,12.55,6,48666,0,False,False,False,False,False,False
02609099999,55.4666666,13.6666666,2,9283,9058,True,True,True,True,True,True
02611099999,56.0333333,12.7666666,6,51738,0,False,False,False,False,False,False
02615099999,55.3833333,12.8166666,6,49185,0,False,False,False,False,False,False
02616099999,55.3833333,12.8166666,6,9243,0,False,False,False,False,False,False
02618099999,56.95,13.0666666,6,49990,49005,True,True,True,True,True,True
02622099999,56.85,13.8833333,6,51231,50268,True,True,True,True,True,True
02623099999,55.8666666,13.6666666,6,51054,50036,True,True,True,True,True,True
02624199999,56.433,13.6,5,1156,0,False,False,True,True,True,True
02625099999,55.4833333,14.3166666,6,51460,0,False,False,False,False,False,False
02626099999,56.367,13.95,5,1233,0,False,False,True,True,True,True
02628099999,56.0166666,14.85,6,51043,0,False,False,False,False,False,False
02629099999,56.2833333,13.9333333,6,51552,50898,True,True,True,True,True,True
02632099999,55.95,15.7,6,50992,0,False,False,False,False,False,False
02633099999,55.7166666,13.2166666,5,1230,0,False,False,True,True,True,True
02635099999,55.5666666,13.0666666,6,51525,50735,True,True,True,True,True,True
02636099999,55.530193,13.371639,6,52435,52208,True,True,True,True,True,True
02641099999,56.929144,14.727994,6,52257,51772,True,True,True,True,True,True
02644099999,56.2,16.4,6,51573,0,False,False,False,False,False,False
02646099999,56.6666666,16.4666666,2,11115,10875,True,True,True,True,True,True
02648099999,56.85,14.8333333,6,49609,48702,True,True,True,True,True,True
02651099999,55.921686,14.085536,6,52000,51155,True,True,True,True,True,True
02652099999,56.0166666,14.1,2,9214,8961,True,True,True,True,True,True
02653199999,55.983,14.3,5,789,0,False,False,True,True,True,True
02661099999,56.8333333,15.4666666,6,50704,49782,True,True,True,True,True,True
02664099999,56.266667,15.265,6,52438,52183,True,True,True,True,True,True
02667099999,56.15,15.5833333,6,51693,0,False,False,False,False,False,False
02670099999,56.6833333,16.3,6,52031,0,False,False,False,False,False,False
02672099999,56.685531,16.287578,6,52113,0,False,False,False,False,False,False
02679099999,56.9166666,18.15,6,49322,0,False,False,False,False,False,False
02701099999,69.05,20.85,6,51858,38370,True,True,True,True,True,True
02702099999,69.1333333,27.2666666,6,52098,38697,True,True,True,True,True,True
02703099999,60.2,24.7333333,1,1708,1693,True,True,True,True,True,True
02704099999,61.1166666,24.3166666,6,51751,51180,True,True,True,True,True,True
02705099999,67.0166666,27.2166666,6,51873,42701,True,True,True,True,True,True
02706099999,60.25,24.05,6,51733,51356,True,True,True,True,True,True
02708099999,62.1833333,22.8,6,52088,51695,True,True,True,True,True,True
02710099999,62.9166666,26.4166666,6,52153,47416,True,True,True,True,True,True
02713099999,61.2166666,25.1333333,6,46747,46360,True,True,True,True,True,True
02714099999,64.5,26.4402778,6,52092,47302,True,True,True,True,True,True
02717099999,68.1666666,25.7666666,6,51935,38639,True,True,True,True,True,True
02718099999,61.5166666,28.1833333,6,52141,43009,True,True,True,True,True,True
02719099999,67.8166666,27.75,6,52059,38598,True,True,True,True,True,True
02720099999,67.701022,24.84685,6,52468,43255,True,True,True,True,True,True
02721099999,63.95,22.85,6,52130,38754,True,True,True,True,True,True
02722099999,68.4166666,27.4166666,6,51769,38601,True,True,True,True,True,True
02723099999,67.7833333,24.85,2,9751,7511,True,True,True,True,True,True
02724099999,60.1166666,20.3,6,49638,0,False,False,False,False,False,False
02725099999,63.45,24.45,6,51918,47094,True,True,True,True,True,True
02726099999,68.6,23.5833333,6,52076,38667,True,True,True,True,True,True
02727099999,61.2666666,25.5166666,6,52097,47337,True,True,True,True,True,True
02732099999,62.8,27.9,6,52118,42896,True,True,True,True,True,True
02733099999,61.0333333,28.5666666,6,51911,51391,True,True,True,True,True,True
02734099999,61.45,29.4666666,6,51947,51406,True,True,True,True,True,True
02735099999,62.3333333,23.55,6,52141,51779,True,True,True,True,True,True
02736099999,61.9,27.8833333,6,52024,47234,True,True,True,True,True,True
02737099999,63.8166666,24.1666666,6,52125,47396,True,True,True,True,True,True
02738099999,63.7333333,25.7,6,52025,47185,True,True,True,True,True,True
02739099999,64.1166666,28.3333333,6,52101,47348,True,True,True,True,True,True
02741099999,60.1833333,19.9833333,6,46537,37974,True,True,True,True,True,True
02743099999,59.8666666,22.2,6,52090,0,False,False,False,False,False,False
02744099999,61.5,23.7666666,6,51830,47088,True,True,True,True,True,True
02745099999,67.1666666,29.1833333,6,51972,42755,True,True,True,True,True,True
02746099999,59.8166666,22.9166666,6,51879,0,False,False,False,False,False,False
02747099999,60.3833333,22.1,6,52125,0,False,False,False,False,False,False
02748099999,62.171111,27.868611,2,11893,11094,True,True,True,True,True,True
02750099999,59.85,23.25,6,52041,0,False,False,False,False,False,False
02751099999,61.6333333,21.3833333,6,51984,0,False,False,False,False,False,False
02752099999,62.2,21.1666666,6,51129,0,False,False,False,False,False,False
02753099999,61.8333333,22.4666666,6,51907,51249,True,True,True,True,True,True
02754099999,61.0,24.5,6,40141,39792,True,True,True,True,True,True
02755099999,64.05,24.7166666,6,46148,41500,True,True,True,True,True,True
02756099999,60.3666666,23.1166666,6,51729,51190,True,True,True,True,True,True
02757099999,59.8166666,23.5833333,6,51892,0,False,False,False,False,False,False
02758099999,60.4166666,24.4,6,52113,51668,True,True,True,True,True,True
02759099999,60.4,25.6,6,52054,51672,True,True,True,True,True,True
02760099999,66.1666666,29.1333333,6,52114,38737,True,True,True,True,True,True
02761099999,61.15,21.3,6,51843,0,False,False,False,False,False,False
02763099999,61.4666666,23.75,6,52071,47197,True,True,True,True,True,True
02764099999,68.0,24.2166666,6,49538,40350,True,True,True,True,True,True
02765099999,61.7,25.5,6,52109,47362,True,True,True,True,True,True
02766099999,63.15,31.05,6,45744,41579,True,True,True,True,True,True
02767099999,61.05,25.05,6,51819,51087,True,True,True,True,True,True
02768099999,61.2,26.05,6,51917,51348,True,True,True,True,True,True
02769099999,62.4166666,22.1833333,6,46717,46479,True,True,True,True,True,True
02770099999,61.85,24.2833333,6,51831,46807,True,True,True,True,True,True
02771099999,61.8833333,26.1,6,52032,47195,True,True,True,True,True,True
02772099999,62.0666666,28.5666666,6,52066,42854,True,True,True,True,True,True
02773099999,60.45,22.1833333,6,46731,46480,True,True,True,True,True,True
02777099999,60.4666666,23.65,6,51917,51329,True,True,True,True,True,True
02778099999,61.8,29.3166666,6,52095,42889,True,True,True,True,True,True
02780099999,62.9333333,21.1833333,6,50573,41292,True,True,True,True,True,True
02781099999,62.9833333,20.7333333,6,50585,0,False,False,False,False,False,False
02787099999,63.0833333,24.2666666,6,51670,46627,True,True,True,True,True,True
02788099999,63.15,27.3166666,6,51761,46889,True,True,True,True,True,True
02789099999,63.3833333,28.6666666,6,46349,41691,True,True,True,True,True,True
02790099999,60.25,20.75,6,52038,0,False,False,False,False,False,False
02791099999,63.2333333,29.2333333,6,52032,47106,True,True,True,True,True,True
02793099999,62.55,29.6666666,6,52097,42861,True,True,True,True,True,True
02794099999,59.9166666,24.35,6,51944,0,False,False,False,False,False,False
02795099999,60.1,24.9833333,6,51348,0,False,False,False,False,False,False
02796099999,63.3166666,30.05,6,52122,47192,True,True,True,True,True,True
02797099999,64.15,25.4166666,6,52062,47254,True,True,True,True,True,True
02798099999,63.6666666,28.8333333,6,51784,46926,True,True,True,True,True,True
02799099999,64.3,30.1666666,6,52012,42757,True,True,True,True,True,True
